X,Y
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.00435204,0.0
0.00870408,0.0
0.01326336,0.0
0.017615400000000003,0.0
0.02196744,0.0
0.026319480000000003,0.0
0.030671520000000004,0.0
0.030671520000000004,0.0
0.03958284000000001,0.0
0.04393488,0.0
0.048286920000000004,0.0
0.0528462,0.0
0.05719824,0.0
0.06155028,0.0
0.06590232,0.0
0.07025436,0.0
0.07481364,0.0
0.07481364,0.0
0.08351772,0.0
0.08786976,0.0
0.0922218,0.0
0.09678108,0.0
0.10113311999999999,0.0
0.10548516000000001,0.0
0.10641772966698379,-3.8018987731609575e-06
0.10755746126329703,-1.7741885357600992e-05
0.10848984494258353,-3.6750115488215466e-05
0.10848984494258353,-3.6750115488215466e-05
0.110457596208899,-9.980232031924458e-05
0.1114927776004142,-0.00014565160988600425
0.11252755238995653,-0.0001999397733013498
0.11345845240626959,-0.0002558486083892098
0.11449228654968847,-0.00032579883112435833
0.11552551435650199,-0.00040417593186491157
0.11645476846648377,-0.00048283619689419214
0.11748658248383159,-0.0005780512343825754
0.11841453900901233,-0.0006707729987478552
0.11841453900901233,-0.0006707729987478552
0.12047397330467627,-0.0009020238763731348
0.12139938442543782,-0.0010174140656588355
0.12242661959009823,-0.0011534066619442482
0.12345271017482977,-0.0012977700320160484
0.12437502222335912,-0.0014357596089777601
0.12539862395728843,-0.0015968358643857813
0.12631874086830236,-0.0017487750241792623
0.12744177669695395,-0.0019436415488198863
0.12835929369325658,-0.0021105642845640578
0.12835929369325658,-0.0021105642845640578
0.13029202495959125,-0.0024854915825200407
0.13130676853478318,-0.002695248935906937
0.13231976973475118,-0.002913273335052493
0.1332299584027134,-0.0031163920858503324
0.13423926812953554,-0.0033509055098485153
0.13524663380515828,-0.003593640891152052
0.13615158227041624,-0.00381896047183638
0.13715515702480494,-0.0040769212869092245
0.1381565935615467,-0.004343055714542715
0.1381565935615467,-0.004343055714542715
0.14005298524304607,-0.004871940595173801
0.1409483031510142,-0.005132912781209164
0.14203994354313598,-0.00546079033327532
0.1429308868994838,-0.005736327216454712
