X,Y
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.00870408,0.0
0.017615400000000003,0.0
0.026319480000000003,0.0
0.030671520000000004,0.0
0.03523080000000001,0.0
0.04393488,0.0
0.05719824,0.0
0.07916568000000002,0.0
0.08786976,0.0
0.09678108,0.0
0.10113311999999999,0.0
0.1098372,0.0
0.11874852000000001,0.0
0.1274526,0.0
0.13636392000000003,0.0
0.145068,0.0
0.15377208,0.0
0.1626834,0.0
0.18465084,0.0
0.19770696,0.0
0.20226623999999999,0.0
0.21097032000000002,0.0
0.2137679864508351,1.7440318670588783e-05
0.21656527708198972,6.686247696110925e-05
0.21936174949851142,0.00015043136158292205
0.22360584671667286,0.0003408836214450166
0.2263985642483218,0.0005081275249640045
0.2290856467609864,0.0007025190920703524
0.2361012840090268,0.0013546438148256566
0.2389839374493472,0.001683433819272325
0.24165675314286514,0.00202145272364642
0.24442779906607146,0.0024068696749153726
0.24729670390220954,0.0028395112877990427
0.24995557460293574,0.003273800486432408
0.25138503817972374,0.0035209801364136516
0.2541373895512669,0.00402281611802512
0.25688390985608606,0.0045556089871651795
0.25820386787258415,0.004824451597844583
0.262356382679463,0.00572182360614946
0.27320936586830763,0.008446949416792705
0.27600069405688704,0.00923832921409181
0.27858406551837456,0.010002784839489172
0.2799712206611983,0.010427360517626836
0.28253989740102814,0.01123982609688975
0.2852959744089984,0.012146377014416792
0.28921316624968785,0.013500808644129243
0.29184385307429617,0.014453050344386034
0.2944627124726997,0.015437335458688493
0.30100403411415433,0.018055715404731075
0.30348351995090445,0.019109447105205873
0.3061405791839428,0.02027470727875386
0.3086887655771113,0.021429691192284495
0.3111285946789796,0.022572247302463135
0.31494987735183244,0.024428696490703367
0.3174469712732729,0.02569034766370971
0.32002031064899633,0.027030392251506233
0.32239544895085387,0.028301973376829853
0.3248453686124362,0.029652949093353264
0.33209702141630054,0.033878060200535895
0.33333480761019446,0.03463460100818416
0.33570886010968204,0.03611484303721875
0.33684536261560055,0.03683798034691539
0.3392785840757153,0.0384182420499418
0.34160726155426874,0.039968888023632056
0.3438310022206211,0.04148980155175943
0.3462055889792106,0.04315687427061309
0.34847676905243674,0.044790576449660544
