X,Y
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.01326336,0.0
0.02196744,0.0
0.030671520000000004,0.0
0.03523080000000001,0.0
0.04393488,0.0
0.06155028,0.0
0.07481364,0.0
0.08351772,0.0
0.0922218,0.0
0.10113311999999999,0.0
0.1098372,0.0
0.11418924000000001,0.0
0.12310056,0.0
0.13180464,0.0
0.145068,0.0
0.15377208,0.0
0.17138748,0.0
0.17138748,0.0
0.18900288,0.0
0.19770696,0.0
0.20226623999999999,0.0
0.207965332384953,3.922604616243597e-06
0.21221320385894443,6.855189892795901e-05
0.21500967627546613,0.0001521207835497694
0.21635570898314457,0.00020467042193392254
0.2178048894750962,0.0002705475687702657
0.22762453049268852,0.0009506187251440442
0.23030635579240166,0.0012075497918693316
0.23442569246380743,0.0016657318166804025
0.23730418508052337,0.0020291534663424626
0.23730418508052337,0.0020291534663424626
0.24007529752257287,0.0024140922403170263
0.24427409561165767,0.003061201465823393
0.24693039194880104,0.0035109683838028863
0.24968284522850637,0.004012209521263619
0.25385104974527495,0.0048335786903202635
0.2593166378039737,0.006031644845731815
0.2620382971681542,0.0066795738852199055
0.2661554027852403,0.007727437208008026
0.2688564466571461,0.008456548815982986
0.27144854699757337,0.009190862329672344
0.27423081057825316,0.01001354356049883
0.2769037723201762,0.010839689589394089
0.27818692774380516,0.01124966236098538
0.27946767375217774,0.011667101190842143
0.282218424327456,0.01258968794152622
0.28485981922996995,0.01351179135428241
0.2939644446764579,0.0169708600241618
0.29664833882241926,0.01807290627422998
0.2978896159694846,0.01859616200406756
0.30045759216752554,0.01970645024643472
0.3030118279025552,0.020848009370953928
0.3055528406512791,0.022018691200345122
0.30807906069937513,0.023220961554068185
0.3105913770632178,0.02445203584623879
0.3130884709846584,0.025713687019245153
0.3154782591208352,0.026957517062064108
0.3204867709735636,0.029676510198106885
0.3229204966717183,0.031056458259092205
0.3264961602441757,0.03315252766942442
0.32888729306462655,0.034605017108217916
0.3313495411248849,0.036139659807274994
